LRMC,team_index,LRMC_rank,index,name,ngames
0.008942444807476616,206,1.0,206,Notre Dame,33
0.008727636867363537,302,2.0,302,UConn,33
0.008575964680457062,21,3.0,21,Baylor,32
0.008373960440087213,169,4.0,169,Mississippi St.,32
0.007825843712259884,216,5.0,216,Oregon,32
0.0072080044665805,155,6.0,155,Marquette,33
0.007193606716550431,148,7.0,148,Louisville,32
0.007093913225660909,276,8.0,276,Stanford,32
0.006864295605707954,124,9.0,124,Iowa St.,33
0.005703395548179826,217,10.0,217,Oregon St.,31
0.005644047611391495,123,11.0,123,Iowa,32
0.005547865100872406,301,12.0,301,UCLA,32
0.005473105958869639,64,13.0,64,DePaul,33
0.005424955393188083,279,14.0,279,Syracuse,32
0.005421994616184655,12,15.0,12,Arizona St.,30
0.005385077139606775,157,16.0,157,Maryland,32
0.005262097279778506,44,17.0,44,Central Mich.,32
0.005237930379553021,182,18.0,182,NC State,31
0.005191124199843499,171,19.0,171,Missouri,33
0.005079004098399044,285,20.0,285,Texas,32
0.005060819141227144,133,21.0,133,Kentucky,31
0.0050189198021170075,261,22.0,261,South Carolina,30
0.004948409595367982,162,23.0,162,Miami (FL),32
0.004875323820205563,264,24.0,264,South Dakota St.,32
0.004867098077081801,100,25.0,100,Gonzaga,32
0.004778736045367992,88,26.0,88,Florida St.,31
0.004709773235923822,69,27.0,69,Drake,32
0.004667123964021801,263,28.0,263,South Dakota,31
0.004633836013899537,334,29.0,334,West Virginia,30
0.004570808695382659,164,30.0,164,Michigan,32
0.004566662040602779,11,31.0,11,Arizona,31
0.00454510967304192,165,32.0,165,Michigan St.,31
0.004524912066961984,22,33.0,22,Belmont,32
0.004502509018753254,14,34.0,14,Arkansas,34
0.004457427334515798,194,35.0,194,North Carolina,32
0.004455017861034289,130,36.0,130,Kansas St.,32
0.004447370618729256,286,37.0,286,Texas A&M,31
0.004427943252700985,238,38.0,238,Rutgers,31
0.0043755936851712085,319,39.0,319,Utah,30
0.004375210467439931,39,40.0,39,California,31
0.00434555369309726,282,41.0,282,Tennessee,31
0.004339736941804883,120,42.0,120,Indiana,32
0.004283166776539854,280,43.0,280,TCU,30
0.004268667883553635,168,44.0,168,Minnesota,30
0.004254722673888598,229,45.0,229,Purdue,34
0.004249304640108965,231,46.0,231,Quinnipiac,32
0.004241228686401623,17,47.0,17,Auburn,30
0.004210576477578228,268,48.0,268,Southern California,30
0.004206342676939455,34,49.0,34,Butler,30
0.004196576148629608,204,50.0,204,Northwestern,30
0.004181519146763356,328,51.0,328,Virginia Tech,31
0.004141405898547211,32,52.0,32,Bucknell,33
0.004136085632162602,208,53.0,208,Ohio,31
0.004129476810081648,300,54.0,300,UCF,32
0.004112412617994766,33,55.0,33,Buffalo,31
0.004072207339608182,135,56.0,135,LSU,29
0.0040232852339533425,265,57.0,265,South Fla.,33
0.004003622873790693,97,58.0,97,Georgia,30
0.0039901463731732215,128,59.0,128,James Madison,30
0.003973742581675122,275,60.0,275,St. John's (NY),31
0.00396790499557122,172,61.0,172,Missouri St.,32
0.003935452312844854,185,62.0,185,Nebraska,30
0.00392683969177745,96,63.0,96,Georgetown,31
0.003903046707841098,326,64.0,326,Villanova,30
0.0038867030400343864,296,65.0,296,UC Davis,30
0.0038503953125157996,289,66.0,289,Texas Tech,31
0.0037999470629295844,247,67.0,247,Saint Mary's (CA),31
0.003796030168638405,49,68.0,49,Cincinnati,31
0.0037780309220176007,50,69.0,50,Clemson,31
0.0037522200259653606,25,70.0,25,Boise St.,30
0.0037500869006444693,234,71.0,234,Rice,31
