LRMC,team_index,LRMC_rank,index,name,ngames
0.00909030168285913,302,1.0,302,UConn,33
0.00903007975852085,206,2.0,206,Notre Dame,33
0.008694007119812436,169,3.0,169,Mississippi St.,32
0.008519944494411003,21,4.0,21,Baylor,32
0.007612934606145079,216,5.0,216,Oregon,32
0.007301840085976139,155,6.0,155,Marquette,33
0.006833434494695109,148,7.0,148,Louisville,32
0.00657847587425293,124,8.0,124,Iowa St.,33
0.006098687327562416,276,9.0,276,Stanford,32
0.005765107942511181,123,10.0,123,Iowa,32
0.005707220295134351,157,11.0,157,Maryland,32
0.005670929078976595,217,12.0,217,Oregon St.,31
0.005302630221549706,12,13.0,12,Arizona St.,30
0.005211889890826212,171,14.0,171,Missouri,33
0.005202108461195525,64,15.0,64,DePaul,33
0.005170631757271388,279,16.0,279,Syracuse,32
0.005156949518762502,44,17.0,44,Central Mich.,32
0.005149842486716198,133,18.0,133,Kentucky,31
0.0051368382600512855,301,19.0,301,UCLA,32
0.005025790502176156,261,20.0,261,South Carolina,30
0.004980599869909066,194,21.0,194,North Carolina,32
0.004927282245762476,162,22.0,162,Miami (FL),32
0.004909402507372663,182,23.0,182,NC State,31
0.004837018987760702,264,24.0,264,South Dakota St.,32
0.004829654399541554,100,25.0,100,Gonzaga,32
0.004795011935419731,285,26.0,285,Texas,32
0.004737883813015129,88,27.0,88,Florida St.,31
0.004657525090313562,69,28.0,69,Drake,32
0.004650619052909333,164,29.0,164,Michigan,32
0.004599651877168336,14,30.0,14,Arkansas,34
0.004573248071253743,286,31.0,286,Texas A&M,31
0.004563240615673854,33,32.0,33,Buffalo,31
0.004535092484155306,282,33.0,282,Tennessee,31
0.004524222728375193,39,34.0,39,California,31
0.00451560338327488,165,35.0,165,Michigan St.,31
0.0045118007447374105,334,36.0,334,West Virginia,30
0.0045030949856837916,208,37.0,208,Ohio,31
0.004411310582523623,11,38.0,11,Arizona,31
0.0043904710422711475,229,39.0,229,Purdue,34
0.0043620202963089785,319,40.0,319,Utah,30
0.0043311430200128976,263,41.0,263,South Dakota,31
0.004307390443103207,265,42.0,265,South Fla.,33
0.004300031911717848,238,43.0,238,Rutgers,31
0.004277541995729734,17,44.0,17,Auburn,30
0.004241144050063196,22,45.0,22,Belmont,32
0.004163533010758618,280,46.0,280,TCU,30
0.004162982107660653,328,47.0,328,Virginia Tech,31
0.004107285737570233,300,48.0,300,UCF,32
0.004103613733993082,130,49.0,130,Kansas St.,32
0.004098505725262687,97,50.0,97,Georgia,30
0.004090511596572587,168,51.0,168,Minnesota,30
0.004067275918233674,120,52.0,120,Indiana,32
0.004065691359606909,275,53.0,275,St. John's (NY),31
0.004062457285762487,172,54.0,172,Missouri St.,32
0.004040824358450047,32,55.0,32,Bucknell,33
0.003999857822759526,231,56.0,231,Quinnipiac,32
0.003965452718214293,34,57.0,34,Butler,30
0.00395325412616522,326,58.0,326,Villanova,30
0.003948232188389494,268,59.0,268,Southern California,30
0.0039438146429809804,50,60.0,50,Clemson,31
0.00391073505376788,247,61.0,247,Saint Mary's (CA),31
0.0038856646268930492,185,62.0,185,Nebraska,30
0.0038638952681648506,128,63.0,128,James Madison,30
0.0038584952642352083,344,64.0,344,Wright St.,32
0.0038541567309421485,234,65.0,234,Rice,31
0.003843816325477508,135,66.0,135,LSU,29
0.0038437151367198773,96,67.0,96,Georgetown,31
0.003824310652143121,99,68.0,99,Georgia Tech,30
0.0038226268499480793,204,69.0,204,Northwestern,30
0.003796391123586706,166,70.0,166,Middle Tenn.,32
0.0037453387829675254,81,71.0,81,FGCU,28
0.0037375805460256703,103,72.0,103,Green Bay,30
0.003693704096667219,296,73.0,296,UC Davis,30
0.003692369888782244,227,74.0,227,Princeton,31
0.0036514091397724102,60,75.0,60,Creighton,31
0.0036156862384657466,89,76.0,89,Fordham,33
0.0036056273661911544,49,77.0,49,Cincinnati,31
0.003584873805044762,106,78.0,106,Harvard,28
0.0035605987770184395,258,79.0,258,Seton Hall,30
0.0035521123224410084,114,80.0,114,IUPUI,30
0.003538517988730524,188,81.0,188,New Mexico,30
0.0035311813628916334,224,82.0,224,Portland St.,31
0.0035166332872058454,163,83.0,163,Miami (OH),30
0.0035036470348224235,70,84.0,70,Drexel,32
0.0034950061158137277,289,85.0,289,Texas Tech,31
0.0034914481452039165,71,86.0,71,Duke,30
0.0034701031140503265,290,87.0,290,Toledo,31
0.0034573847445760054,129,88.0,129,Kansas,31
0.0034484299330756296,55,89.0,55,Colorado,30
0.0034332494851864893,348,90.0,348,Youngstown St.,29
0.003429314512428705,211,91.0,211,Oklahoma St.,30
0.0034273200212590026,331,92.0,331,Washington,32
0.0034166132143669953,152,93.0,152,Maine,32
0.0034155671941726875,111,94.0,111,Houston,30
0.0034141226589344516,342,95.0,342,Wisconsin,33
0.0034095818882854227,25,96.0,25,Boise St.,30
0.0033862618496386426,209,97.0,209,Ohio St.,28
0.003378630520588664,332,98.0,332,Washington St.,30
0.003371330638976998,19,99.0,19,BYU,30
0.0033503158755213043,105,100.0,105,Hartford,33
0.0033096028231513397,218,101.0,218,Pacific,30
0.003277492409054834,295,102.0,295,UAB,29
0.0032699555876856095,322,103.0,322,VCU,32
0.0032670045939143006,327,104.0,327,Virginia,31
0.0032665367775399756,219,105.0,219,Penn,28
0.0032582794162536897,212,106.0,212,Old Dominion,31
0.0032514668344702925,311,107.0,311,UNI,31
0.003239852177429117,228,108.0,228,Providence,32
0.0032389067116109374,132,109.0,132,Kent St.,30
0.0032320168401861714,220,110.0,220,Penn St.,30
0.003231591541892723,63,111.0,63,Dayton,30
0.0032284590122236808,26,112.0,26,Boston College,30
0.0032202017567607797,143,113.0,143,Little Rock,31
0.0032187016088475826,4,114.0,4,Alabama,31
0.0032175411535935532,115,115.0,115,Idaho,31
0.0032005858223032643,314,116.0,314,UT Arlington,30
0.003166071713100988,202,117.0,202,Northern Ill.,32
0.003140414015066131,72,118.0,72,Duquesne,32
0.0031287840374041587,9,119.0,9,American,32
0.0030888789680454994,151,120.0,151,Loyola Marymount,32
0.003075337522476132,337,121.0,337,Western Ky.,30
0.00307246737122824,90,122.0,90,Fresno St.,29
0.003063605258556655,232,123.0,232,Radford,31
0.0030475583385036788,345,124.0,345,Wyoming,28
0.003044147224076874,281,125.0,281,Temple,30
0.003021970681178423,292,126.0,292,Troy,29
0.00298341672898663,210,127.0,210,Oklahoma,30
0.002971781440287696,167,128.0,167,Milwaukee,30
0.002948585181371431,154,129.0,154,Marist,33
0.0029281299721763744,347,130.0,347,Yale,29
0.0029228580962607233,221,131.0,221,Pepperdine,30
0.0029109207625922233,161,132.0,161,Mercer,32
0.002904852244184692,116,133.0,116,Idaho St.,28
0.00290215291949092,176,134.0,176,Morehead St.,31
0.002899446341013346,199,135.0,199,Northeastern,31
0.0028890099212538446,315,136.0,315,UT Martin,30
0.002880417118739604,269,137.0,269,Southern Ill.,30
0.00286576443659732,260,138.0,260,South Alabama,32
0.002865504015360888,117,139.0,117,Illinois,30
0.002860513281058904,213,140.0,213,Ole Miss,31
0.002855631886475739,3,141.0,3,Akron,29
0.002850976035376635,201,142.0,201,Northern Colo.,31
0.002842915568812003,291,143.0,291,Towson,32
0.002833239193445184,77,144.0,77,Eastern Mich.,30
0.002830402750038483,139,145.0,139,Lamar University,26
0.002814889906369845,86,146.0,86,Florida,31
0.0028140286401247077,222,147.0,222,Pittsburgh,31
0.0028083564145495623,67,148.0,67,Denver,30
0.0027766001333613894,246,149.0,246,Saint Louis,31
0.0027731801240562857,293,150.0,293,Tulane,30
0.0027714094004518165,324,151.0,324,Vanderbilt,29
0.0027466935625516755,10,152.0,10,Appalachian St.,32
0.002730749399959228,36,153.0,36,CSUN,30
0.0027226122825395166,330,154.0,330,Wake Forest,30
0.002721886843331557,215,155.0,215,Oral Roberts,29
0.002707332187194651,140,156.0,140,Lehigh,30
0.002705250139029983,278,157.0,278,Stony Brook,30
0.0026990977619088313,346,158.0,346,Xavier,29
0.0026939812485735543,320,159.0,320,Utah St.,30
0.0026918184236924122,147,160.0,147,Louisiana Tech,29
0.0026680048016637713,62,161.0,62,Davidson,30
0.002664798809401259,118,162.0,118,Illinois St.,30
0.0026630888430741774,294,163.0,294,Tulsa,31
0.002646648822018512,239,164.0,239,SFA,27
0.002635707418666056,312,165.0,312,UNLV,30
0.0026352636663353767,298,166.0,298,UC Riverside,31
0.002619530231343649,198,167.0,198,North Texas,27
0.0026042785668451453,107,168.0,107,Hawaii,30
0.002593471221772881,237,169.0,237,Robert Morris,31
0.0025827136425831195,186,170.0,186,Nevada,30
0.0025739541751081054,74,171.0,74,East Carolina,31
0.0025551498584145396,241,172.0,241,SMU,30
0.002552600992859046,46,173.0,46,Charlotte,29
0.0025376935619450145,340,174.0,340,William & Mary,31
0.0025330404133311,284,175.0,284,Tennessee Tech,29
0.0025243673320446513,158,176.0,158,Massachusetts,32
0.0025187148569926258,47,177.0,47,Chattanooga,30
0.0025186267171219572,65,178.0,65,Delaware,31
0.002511209832528125,127,179.0,127,Jacksonville St.,29
0.0025103004319593416,255,180.0,255,Santa Clara,30
0.0025037166096671293,20,181.0,20,Ball St.,30
0.0024950647368877444,94,182.0,94,George Mason,30
0.002494755904442679,252,183.0,252,San Diego St.,31
0.0024878782377121197,1,184.0,1,Abilene Christian,28
0.0024801793554349713,245,185.0,245,Saint Joseph's,31
0.0024608919924394464,189,186.0,189,New Mexico St.,28
0.002453879436399642,306,187.0,306,UMKC,27
0.0024531484865634463,253,188.0,253,San Francisco,31
0.002448767784881936,308,189.0,308,UNC Asheville,30
0.002447156883897332,95,190.0,95,George Washington,30
0.0024407502974849874,73,191.0,73,ETSU,31
0.0024244480494464153,29,192.0,29,Bradley,29
0.0024216805358008185,180,193.0,180,N.C. A&T,29
0.0024076083150408414,15,194.0,15,Arkansas St.,30
0.002405411189879987,98,195.0,98,Georgia St.,30
0.0023895434831158933,297,196.0,297,UC Irvine,30
0.0023794003808910685,61,197.0,61,Dartmouth,27
0.002378183647371001,108,198.0,108,High Point,28
0.0023664961178513234,141,199.0,141,Liberty,29
0.0023617681266514742,339,200.0,339,Wichita St.,30
0.002352887102511531,310,201.0,310,UNCW,28
0.002348179959856848,27,202.0,27,Boston U.,29
0.0023446704902311748,91,203.0,91,Furman,30
0.002334169450086446,270,204.0,270,Southern Miss.,28
0.0023293411397696186,175,205.0,175,Montana St.,30
0.002328546541487951,28,206.0,28,Bowling Green,29
0.0023238139357021556,338,207.0,338,Western Mich.,29
0.0023093974869918587,200,208.0,200,Northern Ariz.,30
0.0023072842206614073,236,209.0,236,Rider,31
0.002283671307367442,110,210.0,110,Holy Cross,31
0.0022803954048602865,113,211.0,113,Howard,31
0.0022707734357453042,149,212.0,149,Loyola Chicago,31
0.002259337020821534,288,213.0,288,Texas St.,29
0.0022554398922263203,40,214.0,40,Campbell,31
0.0022549585575276274,243,215.0,243,Sacred Heart,31
0.002237901679342259,223,216.0,223,Portland,28
0.0022299889529732433,195,217.0,195,North Dakota,30
0.002227668471388985,156,218.0,156,Marshall,29
0.0022262258895396894,52,219.0,52,Coastal Caro.,29
0.002221632492919813,57,220.0,57,Columbia,27
0.0022135507277174157,78,221.0,78,Eastern Wash.,32
0.002203715050414286,121,222.0,121,Indiana St.,29
0.0021978906885679645,203,223.0,203,Northern Ky.,28
0.002171204966649008,249,224.0,249,Sam Houston St.,26
0.0021676492628532646,174,225.0,174,Montana,29
0.0021497708362698156,305,226.0,305,UMES,29
0.002134223451153032,317,227.0,317,UTRGV,28
0.002131210866430492,193,228.0,193,Norfolk St.,30
0.0021217040034693588,2,229.0,2,Air Force,29
0.002119513991276306,101,230.0,101,Grambling,32
0.0021011733775226143,160,231.0,160,Memphis,31
0.002099665231045942,173,232.0,173,Monmouth,31
0.0020989339031850245,323,233.0,323,Valparaiso,32
0.0020937157323386232,277,234.0,277,Stetson,27
0.002089617752488047,56,235.0,56,Colorado St.,28
0.002089105404659935,144,236.0,144,Long Beach St.,30
0.00208753082701665,109,237.0,109,Hofstra,32
0.0020872842267233307,272,238.0,272,Southern Utah,31
0.002087261090186555,179,239.0,179,Murray St.,28
0.002082948773181274,59,240.0,59,Cornell,26
0.002081344501642236,150,241.0,150,Loyola Maryland,31
0.0020756227678835333,51,242.0,51,Cleveland St.,28
0.0020741628261917596,244,243.0,244,Saint Francis (PA),32
0.0020587974339696005,192,244.0,192,Nicholls St.,29
0.0020565150779014323,7,245.0,7,Albany (NY),31
0.002051912531484173,125,246.0,125,Jackson St.,30
0.00205142258226867,266,247.0,266,Southeast Mo. St.,27
0.0020493896036737607,18,248.0,18,Austin Peay,28
0.0020475328325779145,316,249.0,316,UTEP,31
0.0020461960887889863,38,250.0,38,Cal St. Fullerton,28
0.00204561038131246,336,251.0,336,Western Ill.,28
0.0020442131126779052,23,252.0,23,Bethune-Cookman,29
0.002041458296847829,233,253.0,233,Rhode Island,29
0.002039216163782103,153,254.0,153,Manhattan,31
0.0020137001048296335,93,255.0,93,Gardner-Webb,28
0.0020119690350649064,104,256.0,104,Hampton,29
0.0020006014143453947,274,257.0,274,St. Francis Brooklyn,30
0.002000453244381513,225,258.0,225,Prairie View,28
0.001999664348783467,35,259.0,35,CSU Bakersfield,27
0.0019971546563021564,178,260.0,178,Mount St. Mary's,30
0.0019865167618616296,16,261.0,16,Army West Point,29
0.0019861841672091365,251,262.0,251,San Diego,29
0.001974644850363506,273,263.0,273,St. Bonaventure,30
0.0019728638008081434,299,264.0,299,UC Santa Barbara,29
0.001967623118160622,333,265.0,333,Weber St.,30
0.001965488963398516,54,266.0,54,Colgate,29
0.0019652160974997844,240,267.0,240,SIUE,28
0.0019600340896882957,184,268.0,184,Navy,28
0.0019481929349648307,41,269.0,41,Canisius,30
0.0019354708717345035,138,270.0,138,Lafayette,31
0.0019342181601919599,254,271.0,254,San Jose St.,29
0.0019284358170550036,343,272.0,343,Wofford,28
0.001928158660862689,309,273.0,309,UNC Greensboro,26
0.0019251743098210677,126,274.0,126,Jacksonville,25
0.0019217604509767325,131,275.0,131,Kennesaw St.,28
0.001920217348508072,271,276.0,271,Southern U.,28
0.0019131631250005829,0,277.0,0,A&M-Corpus Christi,28
0.0019079636152154605,79,278.0,79,Elon,29
0.001894937653285559,262,279.0,262,South Carolina St.,30
0.0018880771745271605,83,280.0,83,Fairfield,31
0.0018825589763335569,287,281.0,287,Texas Southern,28
0.001882160674613444,146,282.0,146,Louisiana,29
0.0018655642378865521,191,283.0,191,Niagara,31
0.001862029196587459,242,284.0,242,Sacramento St.,28
0.0018569143919803439,31,285.0,31,Bryant,30
0.0018513225193866971,136,286.0,136,La Salle,31
0.0018258473872256739,257,287.0,257,Seattle U,28
0.0018225513110743862,283,288.0,283,Tennessee St.,30
0.0018097650092317038,45,289.0,45,Charleston So.,29
0.0017856205992553707,30,290.0,30,Brown,28
0.001778030796383477,259,291.0,259,Siena,30
0.0017737620586211786,5,292.0,5,Alabama A&M,30
0.0017734876930292807,250,293.0,250,Samford,28
0.0017678368599770193,197,294.0,197,North Florida,24
0.0017535446239800522,235,295.0,235,Richmond,30
0.0017532423589969493,24,296.0,24,Binghamton,28
0.001752470758015621,226,297.0,226,Presbyterian,31
0.001749651660839274,207,298.0,207,Oakland,28
0.0017445561128216897,75,299.0,75,Eastern Ill.,26
0.0016894958337937437,42,300.0,42,Central Ark.,26
0.0016865406470746376,177,301.0,177,Morgan St.,29
0.0016773490639440838,85,302.0,85,Fla. Atlantic,30
0.0016697081111519887,214,303.0,214,Omaha,27
0.0016665294312947193,196,304.0,196,North Dakota St.,28
0.0016406212118706062,53,305.0,53,Col. of Charleston,29
0.0016373788696613333,321,306.0,321,Utah Valley,25
0.0016149402621182247,37,307.0,37,Cal Poly,26
0.0016110308581359048,68,308.0,68,Detroit Mercy,28
0.001592686069642822,187,309.0,187,New Hampshire,29
0.001590056137222702,325,310.0,325,Vermont,28
0.001578858862760024,341,311.0,341,Winthrop,29
0.0015787418812099017,230,312.0,230,Purdue Fort Wayne,26
0.0015754029170989233,137,313.0,137,La.-Monroe,27
0.0015584446078023826,92,314.0,92,Ga. Southern,28
0.0015495925305793919,318,315.0,318,UTSA,26
0.0015449889977472515,43,316.0,43,Central Conn. St.,28
0.001537142201977801,58,317.0,58,Coppin St.,30
0.0015356751363857103,145,318.0,145,Longwood,30
0.0015088998439275123,267,319.0,267,Southeastern La.,27
0.001484038301869204,183,320.0,183,NJIT,28
0.001477258008610895,80,321.0,80,Evansville,30
0.0014730365666594184,122,322.0,122,Iona,31
0.0014722703924036878,329,323.0,329,Wagner,29
0.0014564493786002834,307,324.0,307,UMass Lowell,28
0.001449780583014398,142,325.0,142,Lipscomb,27
0.0014453841242419833,119,326.0,119,Incarnate Word,29
0.0014385899364499622,313,327.0,313,USC Upstate,27
0.0014220213383030417,82,328.0,82,FIU,28
0.0014185471689795762,6,329.0,6,Alabama St.,28
0.001417106766713569,181,330.0,181,N.C. Central,30
0.0014136170769720655,170,331.0,170,Mississippi Val.,29
0.0014012896500634024,76,332.0,76,Eastern Ky.,27
0.0013754172063067368,248,333.0,248,Saint Peter's,30
0.0013637225375859635,84,334.0,84,Fairleigh Dickinson,28
0.0013614017909939367,304,335.0,304,UMBC,27
0.0013352896223508294,102,336.0,102,Grand Canyon,25
0.0013263985334867933,205,337.0,205,Northwestern St.,25
0.0013106158424409779,190,338.0,190,New Orleans,25
0.0013099173729297943,303,339.0,303,UIC,29
0.0013050034976852106,335,340.0,335,Western Caro.,27
0.001302176972008622,66,341.0,66,Delaware St.,26
0.0012880029383303543,87,342.0,87,Florida A&M,28
0.0012093941608732487,134,343.0,134,LIU Brooklyn,29
0.001193825247872048,112,344.0,112,Houston Baptist,24
0.0011631768240685696,159,345.0,159,McNeese,26
0.0010884412602086197,8,346.0,8,Alcorn,27
0.0010468929561998955,256,347.0,256,Savannah St.,24
0.0008995010893795772,48,348.0,48,Chicago St.,28
0.000766761349282941,13,349.0,13,Ark.-Pine Bluff,21
