LRMC,team_index,LRMC_rank,index,name,ngames
0.0095121310036968,208,1.0,208,Notre Dame,33
0.009326079493316083,304,2.0,304,UConn,33
0.008967708904517677,21,3.0,21,Baylor,32
0.008466722263748575,170,4.0,170,Mississippi St.,32
0.007990870954655735,218,5.0,218,Oregon,32
0.007324231138198979,156,6.0,156,Marquette,33
0.006897345297044387,149,7.0,149,Louisville,32
0.0067228893637996355,278,8.0,278,Stanford,32
0.006436920108350824,125,9.0,125,Iowa St.,33
0.005934785844917191,219,10.0,219,Oregon St.,31
0.0057215844750743905,124,11.0,124,Iowa,32
0.005607318063627784,158,12.0,158,Maryland,32
0.005347220681342412,281,13.0,281,Syracuse,32
0.00530168354838388,266,14.0,266,South Dakota St.,32
0.005271507097204588,303,15.0,303,UCLA,32
0.005212767677148927,163,16.0,163,Miami (FL),32
0.005207065130212899,65,17.0,65,DePaul,33
0.005170220608949374,12,18.0,12,Arizona St.,30
0.005153582667235047,45,19.0,45,Central Mich.,32
0.0051406298400666715,287,20.0,287,Texas,32
0.005095174265487534,134,21.0,134,Kentucky,31
0.005088089073504049,101,22.0,101,Gonzaga,32
0.005046190659325824,172,23.0,172,Missouri,33
0.00500851514438614,263,24.0,263,South Carolina,30
0.00492059684902306,70,25.0,70,Drake,32
0.004880578747459168,183,26.0,183,NC State,31
0.004707425005316576,288,27.0,288,Texas A&M,31
0.0046970639484943955,265,28.0,265,South Dakota,31
0.004695498948766663,336,29.0,336,West Virginia,30
0.004666359646948741,196,30.0,196,North Carolina,32
0.004665874204799573,39,31.0,39,California,31
0.004648985489856445,33,32.0,33,Buffalo,32
0.004629680419978232,166,33.0,166,Michigan St.,31
0.0045295025598800255,321,34.0,321,Utah,30
0.004520114547886876,89,35.0,89,Florida St.,31
0.00451224825921164,165,36.0,165,Michigan,32
0.004498474654093024,284,37.0,284,Tennessee,31
0.004479126529908549,121,38.0,121,Indiana,32
0.004478485758440241,240,39.0,240,Rutgers,31
0.00444026858994649,11,40.0,11,Arizona,31
0.004435738522798856,14,41.0,14,Arkansas,34
0.004266673821692131,302,42.0,302,UCF,32
0.004260408611425653,17,43.0,17,Auburn,30
0.004252584117034526,131,44.0,131,Kansas St.,32
0.004246924747551131,210,45.0,210,Ohio,32
0.004234141534937164,22,46.0,22,Belmont,32
0.004213520913300296,231,47.0,231,Purdue,34
0.0041877908547872005,270,48.0,270,Southern California,30
0.0041855630984059325,330,49.0,330,Virginia Tech,31
0.004174771986668723,169,50.0,169,Minnesota,30
0.004128255865683827,32,51.0,32,Bucknell,33
0.004116620441019176,267,52.0,267,South Fla.,33
0.00411602980769544,186,53.0,186,Nebraska,30
0.004105927743076277,206,54.0,206,Northwestern,30
0.004104669218051048,282,55.0,282,TCU,30
0.004089419081310027,98,56.0,98,Georgia,30
0.0040601991197252284,34,57.0,34,Butler,30
0.004017590174025549,249,58.0,249,Saint Mary's (CA),31
0.004015327740289874,173,59.0,173,Missouri St.,32
0.003978485201484576,104,60.0,104,Green Bay,30
0.00396986407062015,51,61.0,51,Clemson,31
0.003947036445512852,136,62.0,136,LSU,29
0.00392849902004299,277,63.0,277,St. John's (NY),31
0.003923095336181635,129,64.0,129,James Madison,30
0.003899658911776294,236,65.0,236,Rice,31
0.0038893229235355954,72,66.0,72,Duke,30
0.003875715118616493,100,67.0,100,Georgia Tech,30
0.0038610327320427215,97,68.0,97,Georgetown,31
0.0038378439200900047,298,69.0,298,UC Davis,30
0.0038044285703495713,233,70.0,233,Quinnipiac,32
0.003798925412976038,19,71.0,19,BYU,31
0.003768230129414495,189,72.0,189,New Mexico,30
0.003747227170929304,82,73.0,82,FGCU,30
0.003730112317604369,328,74.0,328,Villanova,30
0.003714574064162438,50,75.0,50,Cincinnati,31
0.003693116172574879,61,76.0,61,Creighton,31
0.0036409352125103215,229,77.0,229,Princeton,31
0.0036336033777568948,25,78.0,25,Boise St.,30
0.003620373789360522,213,79.0,213,Oklahoma St.,30
0.0035813346770763354,346,80.0,346,Wright St.,32
0.003567595924024398,292,81.0,292,Toledo,31
0.0035643687519815144,344,82.0,344,Wisconsin,33
0.0035404548972154722,71,83.0,71,Drexel,32
0.0035399906610417077,167,84.0,167,Middle Tenn.,32
0.00351843324749551,130,85.0,130,Kansas,31
0.0034881858481794013,324,86.0,324,VCU,32
0.0034817727984937327,221,87.0,221,Penn,28
