LRMC,team_index,LRMC_rank,index,name,ngames
0.00969065965223682,208,1.0,208,Notre Dame,33
0.009166234026991866,304,2.0,304,UConn,33
0.008990089136081996,21,3.0,21,Baylor,32
0.00861306172576343,170,4.0,170,Mississippi St.,32
0.008140647419616384,218,5.0,218,Oregon,32
0.007390057757250032,156,6.0,156,Marquette,33
0.006974442197616122,149,7.0,149,Louisville,32
0.006677426062638127,278,8.0,278,Stanford,32
0.006557802755496512,125,9.0,125,Iowa St.,33
0.0057886507534010544,219,10.0,219,Oregon St.,31
0.005768648198356812,124,11.0,124,Iowa,32
0.005509271245286501,158,12.0,158,Maryland,32
0.005395777547538338,266,13.0,266,South Dakota St.,32
0.005334357145143148,12,14.0,12,Arizona St.,30
0.005322355518967893,303,15.0,303,UCLA,32
0.005209260149076525,281,16.0,281,Syracuse,32
0.005202411758369196,163,17.0,163,Miami (FL),32
0.0051803292803320735,172,18.0,172,Missouri,33
0.0051760742825928295,45,19.0,45,Central Mich.,32
0.005161690691920966,134,20.0,134,Kentucky,31
0.005147188066732932,65,21.0,65,DePaul,33
0.005083344570478081,101,22.0,101,Gonzaga,32
0.005074696316145391,287,23.0,287,Texas,32
0.004974132784272376,263,24.0,263,South Carolina,30
0.0049405160623345705,183,25.0,183,NC State,31
0.004893259126036194,70,26.0,70,Drake,32
0.004801951094480226,336,27.0,336,West Virginia,30
0.004783524751891841,196,28.0,196,North Carolina,32
0.004719083576915074,288,29.0,288,Texas A&M,31
0.004718401520142873,166,30.0,166,Michigan St.,31
0.004717815733787975,165,31.0,165,Michigan,32
0.004704763748462659,39,32.0,39,California,31
0.004671106363572074,321,33.0,321,Utah,30
0.004656477691042755,89,34.0,89,Florida St.,31
0.004619763430180571,265,35.0,265,South Dakota,31
0.004617780637244275,33,36.0,33,Buffalo,32
0.004569985298759676,11,37.0,11,Arizona,31
0.004516465543203645,14,38.0,14,Arkansas,34
0.004471625442994534,121,39.0,121,Indiana,32
0.00443650395659135,284,40.0,284,Tennessee,31
0.004403051190655009,240,41.0,240,Rutgers,31
0.004357623280920693,330,42.0,330,Virginia Tech,31
0.004342614279458385,17,43.0,17,Auburn,30
0.004339235836496516,131,44.0,131,Kansas St.,32
0.00433256584714642,22,45.0,22,Belmont,32
0.00424814144986955,210,46.0,210,Ohio,32
0.00424766056654114,231,47.0,231,Purdue,34
0.004235133380849182,302,48.0,302,UCF,32
0.004186304945818298,270,49.0,270,Southern California,30
0.004184907447505222,267,50.0,267,South Fla.,33
0.004057976723294477,282,51.0,282,TCU,30
0.004056304151611755,169,52.0,169,Minnesota,30
0.004042496561896302,173,53.0,173,Missouri St.,32
0.004037453542172066,98,54.0,98,Georgia,30
0.004037308128832719,34,55.0,34,Butler,30
0.0040219759362846086,186,56.0,186,Nebraska,30
0.004009746560732765,249,57.0,249,Saint Mary's (CA),31
0.0039973975831046425,206,58.0,206,Northwestern,30
0.0039951253622825195,136,59.0,136,LSU,29
0.003994218242801838,51,60.0,51,Clemson,31
0.003955862781949736,100,61.0,100,Georgia Tech,30
0.003952139864605984,32,62.0,32,Bucknell,33
0.003926100637860228,104,63.0,104,Green Bay,30
0.003919213240593043,129,64.0,129,James Madison,30
0.00386502052136,233,65.0,233,Quinnipiac,32
0.003849100261997572,298,66.0,298,UC Davis,30
0.003842293049077365,97,67.0,97,Georgetown,31
0.0038342753181247334,72,68.0,72,Duke,30
0.0038332959151359783,236,69.0,236,Rice,31
0.003795398207399944,61,70.0,61,Creighton,31
0.0037897784238502684,277,71.0,277,St. John's (NY),31
0.00378216643988607,328,72.0,328,Villanova,30
0.003701817227103733,82,73.0,82,FGCU,30
0.003662867505235194,19,74.0,19,BYU,31
0.0036467549741430218,50,75.0,50,Cincinnati,31
0.0036389932551212706,189,76.0,189,New Mexico,30
0.0036224884192886607,229,77.0,229,Princeton,31
0.003606565086455252,213,78.0,213,Oklahoma St.,30
0.0035825836892538357,346,79.0,346,Wright St.,32
0.0035607230795482634,25,80.0,25,Boise St.,30
0.0035567883283306096,221,81.0,221,Penn,28
0.0035288945372894446,292,82.0,292,Toledo,31
0.0035242570349727264,291,83.0,291,Texas Tech,31
0.003523035208345295,167,84.0,167,Middle Tenn.,32
0.0035176535950826506,130,85.0,130,Kansas,31
0.0035158983027743724,71,86.0,71,Drexel,32
0.003500838033841465,344,87.0,344,Wisconsin,33
0.0034750588588379366,324,88.0,324,VCU,32
0.0034714123042743766,316,89.0,316,UT Arlington,30
0.0034563372580235247,333,90.0,333,Washington,32
0.0034309873715677093,4,91.0,4,Alabama,31
0.0034240482853409616,230,92.0,230,Providence,32
0.0034140191636575254,164,93.0,164,Miami (OH),30
0.0034138694112501363,107,94.0,107,Harvard,28
0.0034127293395888963,334,95.0,334,Washington St.,30
0.0034102934949544503,64,96.0,64,Dayton,30
0.003372885245999737,297,97.0,297,UAB,30
0.0033722330079747685,260,98.0,260,Seton Hall,30
0.0033629622064597488,90,99.0,90,Fordham,33
0.003318796031923839,153,100.0,153,Maine,32
0.003306518494515658,204,101.0,204,Northern Ill.,32
0.0032981437092880414,144,102.0,144,Little Rock,31
0.0032976148376369727,350,103.0,350,Youngstown St.,29
0.0032949681220257004,211,104.0,211,Ohio St.,28
0.0032927851797949497,115,105.0,115,IUPUI,30
0.003278438916941508,347,106.0,347,Wyoming,28
0.0032770617347257077,112,107.0,112,Houston,30
0.0032745287128437594,329,108.0,329,Virginia,31
0.003266210374271799,212,109.0,212,Oklahoma,30
0.0032256387587480616,106,110.0,106,Hartford,33
0.0032226590789180528,26,111.0,26,Boston College,30
0.003214239587225746,56,112.0,56,Colorado,30
0.003211367773851174,133,113.0,133,Kent St.,30
0.0032105388088572765,226,114.0,226,Portland St.,31
0.0031766285945874257,313,115.0,313,UNI,31
0.0031608495836383736,9,116.0,9,American,32
0.0031353168058519993,222,117.0,222,Penn St.,30
0.0031257345651703296,91,118.0,91,Fresno St.,29
0.0030583916663768063,283,119.0,283,Temple,30
0.0030494764350285164,152,120.0,152,Loyola Marymount,32
0.003041650962558419,220,121.0,220,Pacific,30
0.0030392018677596945,155,122.0,155,Marist,33
0.0030340862950066177,73,123.0,73,Duquesne,32
0.003031167924913693,116,124.0,116,Idaho,31
0.003004527481648056,168,125.0,168,Milwaukee,30
0.002974000881392303,117,126.0,117,Idaho St.,29
0.0029687139862224422,214,127.0,214,Old Dominion,31
0.002964774301732263,326,128.0,326,Vanderbilt,30
0.0029584374801721776,339,129.0,339,Western Ky.,30
0.002956052517100734,162,130.0,162,Mercer,32
0.00293792906605676,203,131.0,203,Northern Colo.,31
0.002936735658909327,295,132.0,295,Tulane,30
0.0029269509652983207,294,133.0,294,Troy,29
0.0029073977422717184,36,134.0,36,CSUN,31
0.002900150144696853,118,135.0,118,Illinois,30
0.0029001030063517093,223,136.0,223,Pepperdine,30
0.0028986302713869634,68,137.0,68,Denver,30
0.0028926130017761322,201,138.0,201,Northeastern,31
0.002853836787700216,234,139.0,234,Radford,31
0.002833969185977679,317,140.0,317,UT Martin,30
0.002808757855631514,293,141.0,293,Towson,32
0.0027973254329519796,177,142.0,177,Morehead St.,31
0.00279671137733766,332,143.0,332,Wake Forest,30
0.0027847596185311303,87,144.0,87,Florida,31
0.00278029232369526,224,145.0,224,Pittsburgh,31
0.0027744241954455913,63,146.0,63,Davidson,30
0.00276660637257492,215,147.0,215,Ole Miss,31
0.002752732023191769,141,148.0,141,Lehigh,30
0.002751517798520912,241,149.0,241,SFA,29
0.002743721764672025,300,150.0,300,UC Riverside,32
0.0027377905944875806,254,151.0,254,San Diego St.,32
0.002737076478269339,248,152.0,248,Saint Louis,31
0.0027332248933850545,271,153.0,271,Southern Ill.,30
0.002721749419893025,262,154.0,262,South Alabama,32
0.0027115730025880436,3,155.0,3,Akron,29
0.002698237537696464,78,156.0,78,Eastern Mich.,30
0.0026962881002743225,322,157.0,322,Utah St.,30
0.002678084906161964,119,158.0,119,Illinois St.,30
0.002672903208054421,348,159.0,348,Xavier,30
0.002662895231632075,349,160.0,349,Yale,29
0.002655383591463683,296,161.0,296,Tulsa,31
0.002635482960772647,217,162.0,217,Oral Roberts,29
0.002622455717102991,47,163.0,47,Charlotte,30
0.0026106122510536093,10,164.0,10,Appalachian St.,32
0.0025992924050164076,314,165.0,314,UNLV,30
0.002590998037436083,66,166.0,66,Delaware,31
0.0025643297023038598,257,167.0,257,Santa Clara,30
0.0025634459632788917,20,168.0,20,Ball St.,30
0.0025572851455993788,108,169.0,108,Hawaii,30
0.00255428381059105,190,170.0,190,New Mexico St.,30
0.002543103566697945,243,171.0,243,SMU,30
0.002538369454665173,148,172.0,148,Louisiana Tech,29
0.0025371877917536676,280,173.0,280,Stony Brook,30
0.0025328495654205483,29,174.0,29,Bradley,29
0.0025123319619002925,140,175.0,140,Lamar University,26
0.002506078164349603,159,176.0,159,Massachusetts,32
0.0024900200426509833,342,177.0,342,William & Mary,31
0.002473464865441997,48,178.0,48,Chattanooga,30
0.0024655295379494247,286,179.0,286,Tennessee Tech,29
0.0024655137562978892,142,180.0,142,Liberty,31
0.002459403282748015,187,181.0,187,Nevada,30
0.0024561107964721964,75,182.0,75,East Carolina,31
0.002428639688152865,239,183.0,239,Robert Morris,31
0.0024167283776883016,176,184.0,176,Montana St.,30
0.0024089804727922912,95,185.0,95,George Mason,30
0.0023937965047352255,99,186.0,99,Georgia St.,30
0.0023885209428061464,247,187.0,247,Saint Joseph's,31
0.002381752409529574,308,188.0,308,UMKC,29
0.0023777448813539124,312,189.0,312,UNCW,28
0.002377214869636863,1,190.0,1,Abilene Christian,28
0.0023721763654151753,28,191.0,28,Bowling Green,29
0.0023565215799267103,255,192.0,255,San Francisco,31
0.0023562297053466444,299,193.0,299,UC Irvine,30
0.0023484951175662162,92,194.0,92,Furman,30
0.002343535261004383,341,195.0,341,Wichita St.,30
0.002339176210715476,96,196.0,96,George Washington,30
0.002326407236700644,62,197.0,62,Dartmouth,27
0.0023149201554447545,161,198.0,161,Memphis,31
0.002313111309671518,200,199.0,200,North Texas,27
0.0022852504384628046,74,200.0,74,ETSU,31
0.002282976362896863,202,201.0,202,Northern Ariz.,31
0.002282348055901435,111,202.0,111,Holy Cross,31
0.002278053328136925,79,203.0,79,Eastern Wash.,32
0.002275880232960502,290,204.0,290,Texas St.,29
0.0022716946352597093,128,205.0,128,Jacksonville St.,29
0.002269954399157693,15,206.0,15,Arkansas St.,30
0.00225408781995641,53,207.0,53,Coastal Caro.,29
0.0022232493826873857,205,208.0,205,Northern Ky.,28
0.002213469353632825,27,209.0,27,Boston U.,29
0.002211943210534407,157,210.0,157,Marshall,29
0.002210849302026716,310,211.0,310,UNC Asheville,30
0.0022091885352962617,272,212.0,272,Southern Miss.,28
0.002208199537783666,150,213.0,150,Loyola Chicago,31
0.002201344134056274,109,214.0,109,High Point,28
0.0022011534379883517,238,215.0,238,Rider,31
0.002196916778235523,245,216.0,245,Sacred Heart,31
0.002196313759127739,175,217.0,175,Montana,29
0.002190083212103193,225,218.0,225,Portland,28
0.002187829216982914,279,219.0,279,Stetson,29
0.002178312972099918,122,220.0,122,Indiana St.,29
0.002174381471990453,340,221.0,340,Western Mich.,29
0.0021665710336375207,181,222.0,181,N.C. A&T,29
0.0021636670057634155,319,223.0,319,UTRGV,30
0.002161034128897495,197,224.0,197,North Dakota,30
0.0021593524791033024,58,225.0,58,Columbia,27
0.0021327471755830394,145,226.0,145,Long Beach St.,31
0.002105379359188388,110,227.0,110,Hofstra,32
0.002100809242107429,102,228.0,102,Grambling,32
0.002092011238978264,41,229.0,41,Campbell,31
0.0020765305130200514,40,230.0,40,California Baptist,25
0.0020720029251267503,307,231.0,307,UMES,29
0.0020676800217508087,268,232.0,268,Southeast Mo. St.,28
0.002065656841654093,18,233.0,18,Austin Peay,28
0.0020645362543157968,2,234.0,2,Air Force,29
0.002063761171720361,246,235.0,246,Saint Francis (PA),32
0.002063427179785625,193,236.0,193,Nicholls St.,29
0.0020596603573087104,60,237.0,60,Cornell,26
0.0020563991455156048,7,238.0,7,Albany (NY),31
0.00204984041222681,57,239.0,57,Colorado St.,28
0.0020485026788246864,52,240.0,52,Cleveland St.,28
0.0020453269066613503,114,241.0,114,Howard,31
0.0020399472765134205,242,242.0,242,SIUE,28
0.0020349139553977233,251,243.0,251,Sam Houston St.,26
0.0020347279296606315,38,244.0,38,Cal St. Fullerton,29
0.002033861540390594,338,245.0,338,Western Ill.,28
0.002029340463955193,318,246.0,318,UTEP,31
0.0020226635105213006,194,247.0,194,Norfolk St.,30
0.002015000821456269,276,248.0,276,St. Francis Brooklyn,30
0.0020110868690360606,325,249.0,325,Valparaiso,32
0.00199867547089319,105,250.0,105,Hampton,29
0.001995166238290936,275,251.0,275,St. Bonaventure,30
0.0019932208774021826,35,252.0,35,CSU Bakersfield,29
0.0019860648045919166,253,253.0,253,San Diego,29
0.001980640499900354,180,254.0,180,Murray St.,28
0.001974064868614271,0,255.0,0,A&M-Corpus Christi,30
0.001973282856426461,227,256.0,227,Prairie View,28
0.001962060768301467,301,257.0,301,UC Santa Barbara,30
0.001955949876030637,126,258.0,126,Jackson St.,30
0.0019451697607844242,154,259.0,154,Manhattan,31
0.001944785048484352,345,260.0,345,Wofford,28
0.0019376794777020891,127,261.0,127,Jacksonville,27
0.001934015325866856,235,262.0,235,Rhode Island,29
0.0019306537625676454,55,263.0,55,Colgate,29
0.0019184351762771407,274,264.0,274,Southern Utah,31
0.0019141669653590673,132,265.0,132,Kennesaw St.,30
0.0018799193809975957,179,266.0,179,Mount St. Mary's,30
0.0018779213177151318,137,267.0,137,La Salle,31
0.001875219990104152,80,268.0,80,Elon,29
0.001873628836003694,23,269.0,23,Bethune-Cookman,29
0.0018632078530578197,84,270.0,84,Fairfield,31
0.0018622738689088312,195,271.0,195,North Ala.,23
0.0018603731268641746,147,272.0,147,Louisiana,29
0.001854631920487288,16,273.0,16,Army West Point,29
0.0018525874591230882,42,274.0,42,Canisius,30
0.0018469240690758872,151,275.0,151,Loyola Maryland,31
0.0018317144299252182,174,276.0,174,Monmouth,31
0.0018297116432099473,237,277.0,237,Richmond,30
0.0018275684581950836,94,278.0,94,Gardner-Webb,28
0.001825090376360409,256,279.0,256,San Jose St.,29
0.00182436910912598,139,280.0,139,Lafayette,31
0.001813189929490972,289,281.0,289,Texas Southern,28
0.001793695299303982,24,282.0,24,Binghamton,28
0.0017891106187996563,199,283.0,199,North Florida,27
0.0017878108706577002,185,284.0,185,Navy,28
0.00177054931681647,244,285.0,244,Sacramento St.,28
0.0017692702763486532,273,286.0,273,Southern U.,28
0.0017643806870190433,252,287.0,252,Samford,28
0.0017555856388906878,311,288.0,311,UNC Greensboro,26
0.0017452647002783213,335,289.0,335,Weber St.,30
0.0017450061922464311,46,290.0,46,Charleston So.,29
0.0017443710736117445,259,291.0,259,Seattle U,30
0.0017270029989036638,31,292.0,31,Bryant,30
0.0017261232379178339,285,293.0,285,Tennessee St.,30
0.0017246978011007004,5,294.0,5,Alabama A&M,30
0.0017233233114793628,209,295.0,209,Oakland,28
0.001702673556982979,192,296.0,192,Niagara,31
0.0016889669085466265,261,297.0,261,Siena,30
0.001685392815259111,198,298.0,198,North Dakota St.,28
0.0016828664169677657,30,299.0,30,Brown,28
0.0016739770164760283,323,300.0,323,Utah Valley,27
0.0016660112582992563,216,301.0,216,Omaha,27
0.0016640450957654716,228,302.0,228,Presbyterian,31
0.0016605056329237183,76,303.0,76,Eastern Ill.,26
0.001659092203364965,37,304.0,37,Cal Poly,26
0.001649534595872366,43,305.0,43,Central Ark.,26
0.0016488651927447022,264,306.0,264,South Carolina St.,30
0.0015908811043415492,54,307.0,54,Col. of Charleston,29
0.0015769121055163825,69,308.0,69,Detroit Mercy,28
0.0015657265681849257,86,309.0,86,Fla. Atlantic,30
0.0015636292214536171,138,310.0,138,La.-Monroe,27
0.0015570251184208914,232,311.0,232,Purdue Fort Wayne,26
0.0015339796363157748,93,312.0,93,Ga. Southern,28
0.0015135774820868241,44,313.0,44,Central Conn. St.,28
0.00151251029268162,327,314.0,327,Vermont,28
0.001503307240638397,184,315.0,184,NJIT,30
0.0015013804858949045,81,316.0,81,Evansville,30
0.0014956122958554709,343,317.0,343,Winthrop,29
0.0014856483853132826,6,318.0,6,Alabama St.,29
0.001475621762742107,188,319.0,188,New Hampshire,29
0.0014633447266721735,320,320.0,320,UTSA,26
0.0014620377023000148,59,321.0,59,Coppin St.,30
0.0014434347703643814,178,322.0,178,Morgan St.,29
0.0014255942754455304,309,323.0,309,UMass Lowell,28
0.0014212871014085923,123,324.0,123,Iona,31
0.001420196595599702,83,325.0,83,FIU,28
0.0013982315531116927,306,326.0,306,UMBC,27
0.0013860357389881685,269,327.0,269,Southeastern La.,27
0.0013856697327186444,171,328.0,171,Mississippi Val.,30
0.0013830916501864053,143,329.0,143,Lipscomb,29
0.0013830351358348415,331,330.0,331,Wagner,29
0.001381913233045071,305,331.0,305,UIC,29
0.0013752976116912642,146,332.0,146,Longwood,30
0.0013704779756361569,103,333.0,103,Grand Canyon,27
0.0013591353658329063,77,334.0,77,Eastern Ky.,27
0.0013486543864057983,120,335.0,120,Incarnate Word,29
0.0013336529459737699,182,336.0,182,N.C. Central,30
0.0013317094221642848,315,337.0,315,USC Upstate,27
0.0013030763460768202,250,338.0,250,Saint Peter's,30
0.001295223756641256,191,339.0,191,New Orleans,25
0.0012722933928477466,85,340.0,85,Fairleigh Dickinson,28
0.0012719327797475865,113,341.0,113,Houston Baptist,24
0.0012695999041778857,207,342.0,207,Northwestern St.,25
0.0012215878275454181,67,343.0,67,Delaware St.,26
0.0011955773790364218,337,344.0,337,Western Caro.,28
0.001159247523199461,135,345.0,135,LIU Brooklyn,29
0.0011588528180654254,88,346.0,88,Florida A&M,28
0.0010963723234966303,160,347.0,160,McNeese,26
0.0010496426204871633,8,348.0,8,Alcorn,27
0.0009612014771649901,258,349.0,258,Savannah St.,24
0.0009277635380785247,49,350.0,49,Chicago St.,30
0.0007511065921390624,13,351.0,13,Ark.-Pine Bluff,21
