LRMC,team_index,LRMC_rank,index,name,ngames
0.009226602924898658,206,1.0,206,Notre Dame,33
0.008973125157802518,302,2.0,302,UConn,33
0.00868953579164559,21,3.0,21,Baylor,32
0.008549830302980215,169,4.0,169,Mississippi St.,32
0.007711723141220129,216,5.0,216,Oregon,32
0.007080752825042695,155,6.0,155,Marquette,33
0.0070033155725466615,276,7.0,276,Stanford,32
0.006914291104121909,148,8.0,148,Louisville,32
0.006745811059487206,124,9.0,124,Iowa St.,33
0.005668774634613729,123,10.0,123,Iowa,32
0.005644995716748674,217,11.0,217,Oregon St.,31
0.005456768372757795,279,12.0,279,Syracuse,32
0.005405456736235992,12,13.0,12,Arizona St.,30
0.005346487251990012,157,14.0,157,Maryland,32
0.005246546102446609,264,15.0,264,South Dakota St.,32
0.00522063712973278,182,16.0,182,NC State,31
0.005155091810784061,171,17.0,171,Missouri,33
0.0051392832326623665,162,18.0,162,Miami (FL),32
0.005138358058668642,64,19.0,64,DePaul,33
0.0051282561603618005,261,20.0,261,South Carolina,30
0.005068824354507173,133,21.0,133,Kentucky,31
0.0050229318629181246,44,22.0,44,Central Mich.,32
0.004942191151040687,100,23.0,100,Gonzaga,32
0.004937885288220259,301,24.0,301,UCLA,32
0.004933221016073741,286,25.0,286,Texas A&M,31
0.004825864319625179,285,26.0,285,Texas,32
0.004802249469434065,194,27.0,194,North Carolina,32
0.004787618762664951,334,28.0,334,West Virginia,30
0.0046959823713415075,39,29.0,39,California,31
0.004683289186206257,69,30.0,69,Drake,32
0.004658723602570724,263,31.0,263,South Dakota,31
0.00462693614628544,88,32.0,88,Florida St.,31
0.004620467847026118,165,33.0,165,Michigan St.,31
0.004512583400605975,22,34.0,22,Belmont,32
0.004512239748941356,229,35.0,229,Purdue,34
0.004473157860074851,319,36.0,319,Utah,30
0.004467025391381438,17,37.0,17,Auburn,30
0.004430210736109111,282,38.0,282,Tennessee,31
0.004415549036184472,238,39.0,238,Rutgers,31
0.004393467343226755,164,40.0,164,Michigan,32
0.004371895674352527,120,41.0,120,Indiana,32
0.0043633841864715315,14,42.0,14,Arkansas,34
0.004344024663685956,11,43.0,11,Arizona,31
0.004307191516918276,265,44.0,265,South Fla.,33
0.004293368095715354,130,45.0,130,Kansas St.,32
0.0042396576495594826,328,46.0,328,Virginia Tech,31
0.00420723135483341,234,47.0,234,Rice,31
0.00420720819194351,33,48.0,33,Buffalo,31
0.004163495480843064,300,49.0,300,UCF,32
0.004151583885769165,168,50.0,168,Minnesota,30
0.004128838995844456,268,51.0,268,Southern California,30
0.004060021908811806,275,52.0,275,St. John's (NY),31
0.004040846630344376,185,53.0,185,Nebraska,30
0.004037971403068883,99,54.0,99,Georgia Tech,30
0.004021302862282789,208,55.0,208,Ohio,31
0.004018639530498883,97,56.0,97,Georgia,30
0.004017091495895109,280,57.0,280,TCU,30
0.004017003275337727,135,58.0,135,LSU,29
0.004011125619578309,204,59.0,204,Northwestern,30
0.0040090831300245745,231,60.0,231,Quinnipiac,32
0.003993664697759747,32,61.0,32,Bucknell,33
0.0039034535479403284,172,62.0,172,Missouri St.,32
0.0038711463390415633,50,63.0,50,Clemson,31
0.0038711289690176788,296,64.0,296,UC Davis,30
0.0038377290557053637,128,65.0,128,James Madison,30
